H_RATIO_3A_PCT_CHG,HSN1F_3A_PCT_CHG,PERMIT_3A_PCT_CHG,STOCK_MKT_3A_PCT_CHG,BAA_YEILD_10Y_2A_PCT_CHG,US10Y_3A_PCT_CHG,RPCE_A_PCT_CHG,UEMP_3A_PCT_CHG,RGDP_M_PCT_CHG,YEAR,MONTH
0.025316456,-0.583333333,-0.602002503,-0.603045307,-0.272727273,-0.209745763,-8.309734512,1.221859875,-0.4,2010,1
0.169230769,-0.624248497,-0.61965812,0.285025719,0.21764705850000002,-0.254385965,-3.442622952,1.125430884,-0.222222222,2009,11
0.35483871,-0.440047962,-0.408472012,-0.760618841,0.38775510150000003,0.666666667,15.899999999999999,0.232962717,-0.896551724,1981,5
-0.405940594,0.416184971,0.188664596,-0.431699523,-0.590625,0.081602374,-0.77922078,0.464090885,0.218390805,1976,11
-0.283333333,0.203840473,0.026203966,5.546117605,-0.1820809245,-0.155495979,3.450511944,-0.147863511,-0.104575163,1997,8
-0.071428571,0.340909091,0.2640801,-0.769427662,-0.5538461535,-0.097328244,-1.085000001,0.13894126,0.07,2004,6
0.0,0.115805947,-0.040540541,-5.525280445,0.2019230775,-0.425969913,-0.361363635,-0.118484337,0.134615385,1987,3
-0.106666667,0.160493827,-0.009150327,1.791613471,-0.0069124425,-0.335691824,-0.578947368,-0.179988429,-0.078947368,1987,7
0.042553191,0.359459459,0.469849246,-1.75667134,-0.1392857145,0.077777778,-0.6975169290000001,-0.338926119,-0.133065954,2015,4
0.279411765,-0.5,-0.442078898,-3.70665995,0.132352941,0.509803922,10.5,0.682931278,-0.759615385,1982,3
-0.349206349,0.24137931,0.126428571,-1.978325904,0.7207792215000001,-0.203642384,0.489795918,-0.188773591,0.089285714,1998,9
-0.179775281,0.622282609,1.047858942,-1.46206731,-0.6810344835,-0.211788897,2.673529413,-0.210221232,0.057142857,1984,12
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.6250000005,0.024509804,-0.592592592,-0.207030921,0.709677419,1964,12
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.6216216210000001,0.024509804,1.5030425969999999,-0.207030921,0.151515152,1964,5
0.166666667,0.629213483,0.684640523,-0.948309596,-0.744274809,-0.092016238,-2.088461538,0.078635394,-0.236,1973,3
0.134146341,-0.646910467,-0.591329069,-1.146489174,-0.171717171,-0.329411765,3.924812031,1.074519663,-0.063063063,2010,5
-0.01754386,0.391891892,0.263405456,-3.814395497,-0.58125,0.012875536,2.021459226,-0.30275155,-0.067567568,2017,10
0.387755102,-0.020344288,0.118673647,-0.478630395,-0.584507043,0.059945504,-2.280575541,-0.250625576,-0.44,1995,1
-0.253012048,-0.195979899,-0.099529781,0.821284484,1.423469388,0.024413146,2.192424243,0.706170046,-1.545454545,1982,10
0.147058824,-0.175038052,-0.286565189,-1.477573881,-0.1692307695,-0.033105023,-1.5,-0.041638273,-0.571428571,1990,7
0.129032258,-0.278940028,-0.332659933,2.024662688,0.0342857145,-0.09529148,2.979591837,0.248645932,-0.125,1991,5
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.605769231,0.024509804,-2.336016096,-0.207030921,-0.590909091,1964,10
-0.422680412,0.466539197,0.135236664,-0.797451333,-0.48036253800000006,-0.017167382,-1.1817073169999999,0.416859144,0.179245283,1976,12
0.047619048,0.00952381,0.038821954,-0.787657859,0.098684211,-0.061191626,-0.922242315,-0.137428005,1.333333333,2000,8
1.292682927,-0.48389694,-0.412103746,-0.751893176,0.324324324,-0.01891253,-2.6077738530000003,-0.122483343,-0.64,2007,11
0.180327869,-0.080229226,-0.257303371,2.242046344,-0.2847222225,0.134246575,-0.308333334,-0.242398872,-0.010869565,1989,6
-0.126984127,0.496710526,0.708196721,-1.23946926,-0.40865384549999995,0.222222222,1.777003485,-0.306093875,-0.204081633,2014,8
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-0.875000001,-0.207030921,-0.454545455,1963,10
0.016666667,0.029953917,0.389121339,-0.923770428,0.0929203545,0.313929314,-2.000000001,-0.060296131,0.416666667,1969,5
0.763157895,-0.084880637,-0.121876594,-0.932257259,-0.3014018685,0.142857143,1.142857143,-0.208993549,1.611111111,2006,8
0.125,0.130872483,0.202459792,0.868838935,-0.38388625649999997,-0.08677686,0.512903226,-0.251539251,0.638888889,1995,5
1.0,-0.683317625,-0.745446053,-2.719098976,3.9038461545,-0.448577681,2.094339624,0.800588861,-0.23255814,2009,1
0.266666667,-0.171107994,-0.220070423,-1.217380405,-0.3613636365,0.168275862,1.2157894740000001,-0.14218575,-0.21969697,1990,2
0.327868852,-0.373464373,-0.333518621,-0.593011659,1.368421053,0.640547264,-3.435,0.259719664,-0.452674897,1981,2
0.116666667,0.120938628,0.192234848,-2.480595143,-0.4354838715,-0.044654939,0.48387096900000004,-0.251827429,-0.052631579,1995,4
0.019230769,0.389277389,0.269340974,1.275527058,-0.1778656125,-0.103321033,-1.021978023,-0.273042218,0.162121212,2017,1
0.103448276,-0.086500655,-0.208778173,7.153676548,-0.09523809450000001,0.088590604,-0.7517564400000001,-0.22350515,-0.244444444,1989,8
-0.345238095,0.300403226,0.260245902,-1.583123628,0.048387097500000004,-0.361079865,-0.33615222,0.149061812,0.649122807,1993,8
0.188405797,-0.161695447,-0.298948752,-0.199712969,-0.3100961535,0.042857143,-1.764705882,-0.103338331,-0.266666667,1990,5
1.0,-0.286440678,-0.260891089,-5.385943029,-0.177419355,0.00422833,-1.37444934,-0.169169923,-0.014492754,2007,5
-0.069767442,0.14,0.04736491,-0.123061663,-0.0566037735,-0.03814262,-1.164999999,-0.132069333,0.571428571,2000,9
0.166666667,-0.111424542,-0.158579882,-0.968037309,-0.26249999999999996,0.107344633,1.531578948,-0.225360324,0.6,1989,12
-0.030769231,0.613744076,0.666666667,-0.998664675,0.164921466,-0.086696562,1.295454546,0.56517958,-0.329411765,1972,7
0.192982456,-0.102319236,-0.187330807,-0.781300003,-0.6250000005,-0.008705114,-1.849315068,-0.277620974,-0.087248322,1988,12
0.444444444,0.351351351,0.549093656,4.686381169,-0.591133005,-0.075067024,-2.585714286,-0.072398717,-0.970149254,1973,6
0.063829787,-0.060913706,0.034789644,0.378476695,-0.291666666,0.109693878,6.236842104000001,-0.326455902,0.010638298,1965,10
-0.210526316,-0.132758621,-0.159375,0.811246602,1.1015625,0.163069544,0.829971183,-0.22870535,0.003571429,1967,5
0.975,-0.297639123,-0.228985507,-3.739737472,0.0,0.048275862,-1.155,-0.171134409,0.341463415,2007,3
-0.243243243,0.12455516,0.240780911,-1.012249724,-0.54,-0.089905363,0.181076673,0.110433854,0.015748031,1983,10
0.72,-0.379587156,-0.277710843,8.22208131,-0.025423729500000002,0.663538874,-5.293325352,-0.057621774,-2.384615385,1980,2
-0.285714286,0.048387097,-0.327231121,-1.526501147,-0.20338983,-0.175395859,-1.9753246740000001,0.304471749,-0.384615385,1992,12
-0.426829268,0.312734082,0.034676664,-0.706000686,0.3184357545,-0.318493151,0.394495413,0.301942642,0.301886792,1993,4
-0.257142857,0.338491296,0.404641776,-1.566824878,-0.163793103,-0.136307311,-0.657430731,-0.094234264,0.10738255,1994,4
0.119402985,-0.588582677,-0.627794562,1.965052669,0.666666666,-0.23940678,-4.4438040359999995,1.188810565,0.666666667,2009,8
-0.411764706,0.344879518,0.202097902,-0.775543672,1.0000000005,-0.23608769,0.822894168,-0.252463272,0.081967213,1998,10
0.195652174,0.284552846,0.604240283,-0.352859157,0.0164233575,0.54248366,-0.9533333340000001,-0.35141332,-0.302631579,2015,6
0.15625,0.054216867,0.317269076,-0.126528708,-0.06818181749999999,0.137931034,1.535294118,-0.242511743,0.684210526,1979,6
0.725806452,-0.689686924,-0.726509186,5.401420324,3.4939024395000002,-0.426614481,5.000000001,0.975140756,-0.678571429,2009,4
-0.052631579,0.5,0.508344924,-3.450308589,0.567307692,-0.034920635,0.647058825,0.751333541,0.078947368,1972,2
0.02,-0.097297297,0.144644253,-0.641620207,0.330275229,0.255172414,1.524,-0.116097216,-0.192307692,1968,9
0.081632653,0.335984095,0.176923077,0.542818414,-0.593959731,0.463917526,-0.206896551,-0.249741501,0.23255814,2018,3
-0.333333333,0.231622746,0.147655703,0.570916989,0.6372549015,-0.198263386,-0.20236087800000002,-0.208153842,0.23655914,1999,5
-0.371428571,-0.368972746,-0.309446254,-1.09728371,-0.3314447595,-0.251870324,-1.532142858,0.498137268,-0.526315789,2011,6
0.016393443,0.141965679,-0.020869565,-5.143618554,0.467213115,-0.411525974,-1.4414634149999999,-0.118932213,0.155555556,1987,2
-0.107692308,-0.14340589,-0.519594892,-2.198958999,1.0771812075,0.238390093,3.114705882,0.514978457,0.187192118,1975,12
0.25,-0.058252427,0.123194562,-4.156747152,-0.0709459455,0.519379845,1.395,0.302097225,0.632653061,1970,6
0.744680851,-0.338389732,-0.346609257,-0.396713705,-0.5272277235,0.282191781,-1.100000001,-0.250054292,-0.088495575,1989,3
-0.447058824,-0.058524173,0.324459235,-1.224308289,0.1188118815,-0.516129032,-1.6204379549999999,-0.148527868,-0.235294118,2012,5
0.227272727,0.219954649,0.088582677,-2.603585019,0.7191780825,0.073863636,-0.291176472,-0.335288931,0.150943396,2016,3
0.14516129,0.103395062,0.171886937,1.017455904,-0.084507042,0.151866152,2.381165919,-0.223576541,0.40625,1979,7
-0.183673469,0.359281437,0.367807154,0.797572396,1.52189781,0.010638298,5.499999999,0.721288838,-0.366935484,1971,3
0.534482759,-0.302631579,-0.668536699,4.164317261,1.4049295769999999,0.248788368,8.199999999,0.568811066,-1.149253731,1975,3
0.027027027,0.209761163,0.178743961,-6.030882632,-0.34731543600000003,-0.18627451,0.857142858,0.353569286,-0.274725275,2004,1
-0.333333333,0.204797048,0.048237477,-1.23564142,0.45370370400000004,-0.296340024,-0.11590909199999999,0.225301497,-0.061538462,1993,6
-0.41025641,-0.028497409,0.379310345,-0.759236047,0.10963455150000001,-0.505882353,0.21000000000000002,-0.172926884,0.183333333,2012,8
-0.265822785,-0.119932432,0.05546875,2.921042965,0.695121951,-0.024074074,2.07,0.609888465,0.896551724,1982,12
-0.407079646,-0.31954023,-0.276223776,-0.141209458,-0.11538461550000001,-0.228791774,-1.267148013,0.459944325,-1.111111111,2011,7
-0.05,0.21221865,0.243500317,-3.69187792,-0.36826347299999995,-0.256097561,1.9565217390000003,0.557273584,-0.122994652,2003,9
-0.402439024,0.126984127,-0.05601318,0.186301282,0.2500000005,-0.215811966,7.2203389829999995,0.474370925,-0.034013605,1992,2
-0.409090909,0.373608903,0.052292264,-4.468264216,-0.20224719150000003,-0.247119078,0.534351144,-0.193548412,0.057142857,1997,11
-0.073529412,0.19391635,0.414194915,-0.031566048,-0.40776699000000005,-0.075949367,-0.785714286,-0.11755122,-0.300970874,1994,7
-0.095238095,0.3,0.246592317,-3.959660261,-0.3417721515,-0.25,0.732718893,0.396874706,-0.140243902,2003,10
-0.163636364,0.401360544,0.516923077,-0.29864334,1.4601769905,0.117132867,0.6143344709999999,0.652280187,0.166666667,1971,5
0.710526316,-0.143347639,-0.160860656,-0.205529185,-0.116666667,0.098795181,-1.113333333,-0.242585491,-0.329113924,2006,12
0.120689655,0.192825112,0.64527956,-7.791148761,-0.8200000005,0.10125,-0.583333332,-0.29344327,-0.290909091,1978,11
-0.452054795,0.559928444,0.240031898,0.972536837,-0.1401098895,-0.258366801,0.544668588,-0.129306145,0.051282051,1998,1
0.2,0.196531792,0.124681934,-0.066081049,0.0470852025,0.354066986,13.799999999999999,-0.313467108,-0.093023256,2018,12
1.422222222,-0.675898204,-0.632718894,-8.632257177,1.7130177510000002,-0.17264574,-12.463636365,0.356974606,0.5,2008,9
0.051282051,0.005446623,0.056875,-0.625844092,0.2614107885,0.019305019,3.0,0.415605909,-0.117021277,2002,3
-0.320512821,0.052264808,-0.078651685,-2.51576064,0.11363636399999999,-0.271245634,-1.469107551,0.376206721,0.761904762,1993,2
-0.02,-0.059245961,0.211507293,-6.563992577,-0.229007634,0.271047228,-1.437415881,-0.128780466,-0.270833333,1969,2
-0.336283186,0.677514793,0.806375443,-1.556683431,-0.6291793320000001,-0.169712794,-1.336764705,-0.071046072,-0.051282051,1984,8
-0.315789474,0.198701299,0.173793103,0.155287545,0.5784313725,-0.141193595,-0.130188678,-0.196506974,0.191304348,1999,6
0.036363636,-0.316912972,-0.30998613,0.757977206,2.1578947365,0.103614458,-1.406466513,-0.30288124,0.028571429,1967,1
-0.247311828,-0.480063796,-0.422303473,-2.084882008,-0.75,-0.120320856,0.045,0.788341035,-1.0,2010,12
-0.044444444,0.08988764,0.195155709,-1.067083117,-0.0089285715,0.037383178,1.1086956510000001,-0.194876623,-0.55,2000,1
0.046511628,0.04,0.122955784,6.140337693,0.10677966150000001,-0.376996805,1.666666668,0.54631179,0.196969697,2003,2
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-0.34883721,-0.207030921,0.794871795,1962,11
-0.023809524,0.411363636,0.25045045,2.133640281,-0.627272727,-0.160714286,-0.44166666600000004,-0.115508545,0.031496063,2004,12
-0.275362319,0.007751938,-0.183882784,2.511491535,0.1336633665,-0.198501873,4.497488739,0.408682036,0.016393443,1992,9
-0.268292683,0.925333333,0.643678161,-8.214224979,0.1716417915,-0.271684588,3.4299999989999996,-0.268729451,0.194029851,1985,6
-0.127659574,-0.546021841,-0.544117647,4.791464166,-0.6602112675,-0.387951807,-6.678982302,0.911237235,-0.142857143,2010,10
-0.040540541,-0.440165062,-0.434676435,-1.102146341,0.7328767125,0.399785638,-13.76923077,0.736005043,-0.377777778,1982,8
0.3,0.197309417,0.294680851,-1.161733243,0.5729613735,0.172774869,-0.968571429,-0.370411133,0.47826087,2015,12
0.779661017,-0.666666667,-0.736543909,-2.719098976,3.070175439,-0.391949153,-3.877830189,0.877240739,-0.287878788,2009,2
-0.258064516,0.223832528,0.042004422,-2.015484021,-0.20809248599999997,-0.054929577,0.44951140200000006,-0.184448517,-0.083333333,1997,5
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-0.34883721,-0.207030921,-0.327433628,1962,9
0.086206897,-0.327868852,-0.426697531,-1.358789669,1.7950819664999997,0.160671463,-1.9500000000000002,-0.374851231,0.029411765,1966,12
0.363636364,-0.42989418,-0.447072738,-1.793127412,0.647727273,0.697978597,-1.819875777,0.251413778,1.130434783,1981,7
0.788461538,-0.2128,-0.540581162,5.666631304,0.1850649345,0.309446254,3.999999999,0.012189883,-0.198198198,1974,8
0.235294118,-0.236923077,-0.325501037,-0.806021352,0.130434783,-0.066176471,-5.450000001,0.021161542,1.3,1990,9
1.181818182,-0.485453034,-0.4628331,-0.601081541,0.6016483515,-0.028436019,-3.482608695,-0.107138508,-1.777777778,2007,12
1.348837209,-0.160194175,-0.216068168,-1.174944746,-0.3552631575,0.080128205,-4.0920000000000005,-0.196904167,-1.714285714,1973,12
0.142857143,-0.182085169,-0.569020501,2.569667755,2.2297297289999998,0.286415712,7.7647058819999994,0.509385535,0.3203125,1975,6
0.196721311,0.01084991,0.15896488,-0.478630395,-0.5460829500000001,-0.00928382,-1.4545454549999999,-0.245302851,-0.047619048,1995,2
0.075,0.054054054,0.017682927,-1.431744401,0.2195121945,-0.059566787,2.8878504659999997,0.375786201,-0.13253012,2002,4
0.133333333,-0.030567686,0.016107383,1.539479523,-0.162735849,-0.225328947,-0.44399999999999995,-0.183976853,0.25,1987,9
1.243902439,-0.424217463,-0.352768251,-0.716527691,0.1229508195,0.130750605,-1.3235294130000002,-0.112268347,0.045454545,2007,8
-0.1,0.127293578,-0.007717042,-1.368342271,0.122568093,-0.054151625,-1.938095238,-0.153720539,-0.923076923,2000,12
0.153846154,0.20210728,0.230726567,-1.321050298,-0.4880952375,0.100775194,-0.9683972909999999,-0.12615439,-0.092592593,2005,8
-0.097222222,1.09383378,1.031305903,-0.891387929,-0.5526315795,-0.107734807,0.629032257,0.194194717,0.123636364,1973,1
0.97826087,-0.1197411,-0.364097363,-2.239185032,-0.528571428,0.175273865,10.636363635,-0.13211178,-3.142857143,1974,4
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.7245762705000001,0.024509804,2.976315789,-0.207030921,-0.197247706,1964,3
0.333333333,-0.115308151,0.137546468,-3.038323069,0.1939655175,0.52371134,-0.75,0.233613274,-0.138888889,1970,4
-0.040816327,0.290662651,0.113241462,-0.103743889,1.7593984964999998,-0.29672447,-0.39644970299999993,-0.269699111,-0.27027027,1986,4
-0.026315789,0.2342918,0.185051236,-6.030882632,-0.339222615,-0.165644172,-0.38108108099999993,0.330638407,0.136363636,2004,2
0.188405797,-0.485596708,-0.343808925,-1.102146341,0.585365853,0.544850498,-6.647773278,0.687257835,-0.974603175,1982,7
0.191489362,-0.060913706,0.017513135,-1.076746973,-0.5217391305,0.085271318,-1.175675676,-0.109416205,-0.242574257,1965,4
-0.024390244,0.098493627,0.073273273,-0.7331705,0.6184834125,-0.061185468,0.9823008839999999,0.397047897,-0.104761905,2002,2
1.162790698,-0.524639879,-0.482497635,-3.129560582,0.970588236,-0.103117506,-4.864406781,-0.031240831,-1.207729469,2008,1
1.365853659,-0.553463855,-0.508244423,-3.129560582,1.2337278105,-0.168888889,-4.2926829269999995,0.005682603,-0.637681159,2008,2
0.016949153,-0.020463847,-0.104018913,-0.381231123,-0.6436170210000001,-0.100204499,1.5544554449999999,-0.274368988,0.227272727,1988,10
0.393939394,-0.474017744,-0.453527436,-0.701206825,1.108208955,0.559027778,-2.153333334,0.222987709,0.116941529,1981,6
-0.290697674,0.363829787,0.449579832,-2.692919525,-0.639175257,-0.099415205,-1.239285714,0.063357873,-0.042918455,1984,3
0.487804878,0.062062062,0.218554354,-2.822109584,-0.3815789475,0.199475066,-0.155038761,-0.204056061,-0.277777778,2006,2
0.205882353,-0.207207207,-0.293923382,-1.477573881,-0.20312500049999999,-0.071125265,-2.916,-0.01080828,0.364285714,1990,8
-0.069767442,0.165701043,0.075956938,4.78417537,0.720703125,-0.346600332,-1.456375839,0.390320182,-0.4,2002,10
0.615384615,0.04174397,0.088828338,-0.789838312,-0.2512315275,0.397759104,-1.6270022880000001,-0.238551913,-0.625,2006,4
-0.046511628,0.39380023,0.303320562,-0.708372497,-0.6530343015,-0.096280088,1.922222223,0.001461893,0.025641026,2004,9
-0.163636364,-0.132173913,-0.103527607,0.946894192,0.992647059,0.198090692,-0.9127659570000001,-0.18803278,0.857142857,1967,6
1.333333333,-0.619920319,-0.584948175,-3.175775312,1.2631578945,-0.058685446,-7.736842104000001,0.234120963,-0.5,2008,7
-0.131147541,0.532338308,0.223880597,-0.160249233,-0.364583334,-0.137795276,-0.30000000000000004,-0.295019113,-0.022727273,2017,6
0.24137931,-0.128987517,-0.15942029,-0.381231123,-0.7027972035,-0.032397408,-0.8529980670000001,-0.276054428,-0.080246914,1988,11
0.118644068,0.170807453,0.227731092,-0.794342909,-0.6069364155,0.168164313,-1.590604026,-0.221930053,-0.695652174,1979,1
-0.054545455,0.493333333,0.196392786,1.402806079,0.47945205450000006,-0.364341085,0.031034484,-0.335119232,-0.061538462,2016,6
-0.25,0.174825175,0.069434503,0.538926694,-0.1929824565,-0.197674419,2.25,-0.141903176,-0.116788321,1997,9
0.120689655,0.038819876,0.004196643,-9.133506031,0.7068062820000001,-0.364414029,1.237288137,-0.213543343,-0.204819277,1986,10
-0.069444444,-0.165605096,-0.342838196,-0.601526107,0.015463917,-0.159598214,-2.7600000000000002,0.277246214,-0.125,1991,10
0.075471698,0.302052786,0.525107604,-0.498317727,-0.23195876249999997,0.176767677,2.784753363,-0.344703038,0.245614035,2014,11
-0.362637363,0.581213307,1.119047619,-0.961949436,-0.5229357795,-0.07960199,-0.22334004000000002,0.11066408,-0.333333333,1977,8
-0.306666667,0.08681672,-0.221258134,0.186301282,0.386227545,-0.233369684,-2.959830507,0.469035343,0.3125,1992,1
-0.114285714,0.912718204,0.967927632,-1.01461263,-0.34500000000000003,-0.077464789,0.7808823540000001,0.537198452,0.213793103,1972,9
-0.029411765,-0.171428571,-0.509400179,-0.800968345,0.7011834315,0.296178344,-7.9438202250000005,0.520735248,-0.083333333,1975,10
-0.52688172,0.575,0.766956522,-5.439299033,0.126436782,-0.485380117,-1.571428572,-0.220490092,-0.673913043,2013,4
0.0,0.24501992,0.404644616,-1.444765908,1.78125,0.100358423,5.782260218999999,0.81112896,-0.32,1971,9
0.65,-0.111603189,-0.227478611,-0.008756838,-0.2500000005,0.077283372,-0.026470587,-0.251702966,-0.247619048,2006,11
0.114754098,0.128205128,0.163187856,-5.830029221,-0.46313364,-0.037433155,-0.358064517,-0.239716724,-0.05,1995,3
0.272727273,0.138489209,0.20564872,1.831940217,-0.792134832,0.303030303,-2.3087557590000003,-0.23463428,-0.014925373,2018,1
0.108695652,0.322429907,0.158524427,0.83171979,0.5318181825,-0.062176166,0.157894737,-0.353310231,0.131147541,2016,4
0.035714286,0.207278481,-0.017482517,-3.024223122,0.81741573,-0.354419411,10.666666668,-0.192944682,-0.17,1986,9
-0.016129032,0.22027972,0.039112668,-0.900499037,0.7460732985,-0.383966245,0.981818181,-0.225226016,0.21875,1986,7
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.62264151,0.024509804,-0.11470588200000001,-0.207030921,-0.371428571,1964,9
-0.277777778,0.43,0.795883362,-0.686626709,-0.328431372,-0.205278592,5.433333333,-0.267284628,-2.033333333,2014,2
0.015151515,0.033333333,-0.173098126,-2.272815297,-0.227678571,-0.365044248,-0.502369668,-0.16589847,-0.068181818,1987,5
-0.266666667,0.461716937,0.940106952,-0.416019566,-0.715789473,-0.050420168,-1.418918919,0.003488391,-0.17679558,1984,6
0.106382979,-0.062605753,0.030833333,-0.867555017,-0.271084338,0.055276382,0.8674033139999999,-0.186868285,0.174468085,1965,7
-0.049180328,0.530201342,0.610692771,-9.651646771,1.373831775,-0.02056962,3.628895184,0.598310123,0.068181818,1972,4
-0.018867925,0.211981567,0.015828151,-0.103743889,1.097315436,-0.289400922,-0.494556765,-0.25590707,0.388888889,1986,5
-0.181818182,0.377358491,0.214561856,1.532150689,-0.12499999949999999,-0.317324185,3.6666666660000002,0.550545135,0.2,2003,7
-0.057692308,0.459016393,0.228412256,-3.814395497,-0.605590062,0.063348416,1.014492753,-0.292475086,-0.014492754,2017,11
0.019230769,0.311778291,0.237859267,-0.90888253,0.023715415500000003,-0.262068966,-0.050632911,-0.327650169,0.041919192,2016,11
-0.160714286,-0.058161351,0.040348101,-0.928309111,2.5999999995,0.360381862,6.691304349000001,-0.284122844,0.375,1967,12
-0.072727273,0.435416667,0.461960247,-0.425429312,1.9345794389999997,-0.018211921,-0.770886075,0.687772249,0.712765957,1971,12
0.112903226,0.047413793,0.074274139,1.017455904,-0.14383561649999999,0.18972332,0.249097473,-0.221497718,-0.222222222,1979,8
0.033333333,-0.012362637,-0.170345218,-0.525129693,-0.5249999999999999,0.044827586,-2.028960819,-0.239375663,-0.095588235,1989,1
-0.435294118,0.657327586,0.576074332,-1.383793172,-0.15898617450000002,-0.292079208,1.528517109,-0.02469543,-0.101190476,1993,11
0.177777778,0.254273504,0.193096009,-2.822109584,-0.253424658,0.133333333,1.313099043,-0.192001925,0.208955224,2006,1
0.090909091,0.221978022,0.207293666,0.340059575,-0.47185430399999995,-0.041322314,-0.5280898890000001,-0.256878816,-0.023255814,2017,7
-0.116666667,-0.051330798,-0.198513011,-1.685410593,0.044117647499999996,0.197994987,-1.915721232,-0.285078192,0.476190476,1966,5
0.746031746,-0.698130009,-0.743243243,-6.803593548,3.4411764705000003,-0.434869739,-9.849999999,0.958670235,-0.404255319,2009,3
0.029850746,0.02907916,-0.051713396,0.335227866,0.0,-0.371257485,-0.9739726020000001,-0.176803298,-0.073170732,1987,6
1.0,0.003546099,0.26858345,-0.046814448,-0.808163265,0.00135318,-2.814469077,-0.121676341,-0.936507937,1973,8
-0.164179104,0.319354839,0.82616179,1.425054747,-0.38216560499999996,-0.213872832,10.257762558,-0.285249494,-0.685144928,2014,3
-0.055555556,0.088777219,-0.119293974,-7.252178283,-0.074660634,-0.177182368,-1.5,-0.229884416,0.2,1987,10
-0.163636364,-0.074074074,0.114261168,-0.945468944,2.1375,0.375598086,4.100000001,-0.265322971,0.6,1967,11
0.025641026,0.079861111,0.073519401,-1.824903684,0.053784861,-0.023809524,-1.2786885239999999,-0.200708742,0.363636364,2000,10
0.137931034,-0.064738292,-0.20409292,-0.21854096,-0.4784053155,-0.122942885,0.204747774,-0.226410936,-0.294117647,1988,7
-0.033333333,-0.080424886,0.313094367,-0.860981124,0.653571429,0.025225225,2.285714286,0.233284075,-0.046511628,1983,7
-0.078431373,0.310344828,0.415922619,1.415981671,1.4866071435000001,0.185454545,-0.111428571,0.65485086,0.142857143,1971,6
0.233333333,-0.321727019,-0.357519789,-0.229416969,0.0499999995,-0.130681818,-3.5300000010000003,0.319516563,-0.111111111,1991,9
-0.402439024,0.547038328,0.858928571,-0.458279855,-0.21086262,-0.050724638,2.526315789,-0.279283284,-0.230298913,2013,10
0.106382979,-0.146911519,0.048301887,6.990976954,-0.2050359705,0.30802603,-1.909090908,-0.179569197,0.5,1968,12
-0.3125,0.354237288,0.458699473,-0.65239359,-0.5304182504999999,-0.027704485,-1.307692308,0.314384138,0.153846154,1977,4
-0.450549451,0.602941176,0.323763955,-1.088406662,-0.44042553149999997,-0.00665779,-0.51081081,0.435882436,0.181818182,1977,3
1.204545455,-0.153721683,-0.161838791,-1.490850836,-0.46046511600000006,0.144026187,-5.1298174439999995,-0.109661783,-1.072829132,1974,1
0.222222222,0.263157895,0.336875664,-1.406315854,0.4354838715,0.313953488,-1.207692309,-0.371132157,0.916666667,2015,11
0.29787234,-0.08538163,0.010448679,-9.133506031,0.7263157889999999,-0.38715131,-0.946768062,-0.196681978,0.121212121,1986,11
-0.076923077,0.403740374,0.240096038,-9.815939041,-0.287234043,-0.254863813,-1.128260871,0.306938088,0.12,2004,3
0.132075472,-0.098196393,0.336734694,-0.923770428,0.35135135100000003,0.290794979,-1.835820897,-0.114315564,-0.590909091,1969,4
0.03125,-0.011922504,-0.167342212,-0.808373209,-0.170955882,-0.307757167,1.5503875980000001,-0.200971533,0.523809524,1988,2
-0.445783133,0.403278689,0.708688245,-5.439299033,0.027272726999999997,-0.396875,0.26865671700000004,-0.220672524,-0.01552795,2013,5
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-0.34883721,-0.207030921,0.442857143,1962,12
-0.403669725,-0.309468822,-0.188205772,-0.141209458,0.07731958800000001,-0.376693767,-1.571428572,0.378636419,-0.022222222,2011,8
-0.166666667,-0.137071651,-0.201210287,-1.098257139,0.0,-0.107487923,0.97165992,0.444118472,-0.03030303,1992,5
-0.152777778,0.49907919,1.077367206,-1.307362304,-0.7563025214999999,-0.02308627,6.040909092,-0.287236182,0.794736842,1978,3
0.094339623,0.156299841,0.198347107,4.218273013,-0.27594339599999995,-0.097953216,0.551612904,-0.251250317,0.389830508,1995,6
0.272727273,-0.229885057,0.092015209,-0.023962155,-0.03358209,0.233766234,-1.909825035,-0.184897359,1.0,1968,11
0.0,-0.607969152,-0.568699486,2.430499329,-0.05714285699999999,-0.36,0.139285713,1.036413247,-0.067307692,2010,6
0.133333333,0.337662338,0.246236559,-2.794516649,0.203007519,0.261627907,-1.250539956,-0.339839706,-0.2,2015,8
-0.142857143,-0.117117117,0.179001721,-4.298169824,1.022727273,0.366666667,0.980357142,-0.231049967,-0.063291139,1968,3
1.547619048,-0.649388049,-0.464366773,-0.531534621,1.167664671,-0.019138756,-5.347826088,0.162091609,-2.0,2008,6
-0.372093023,-0.008944544,-0.019936204,1.871163725,0.9456521744999999,0.015399423,13.718181819,0.655226505,-0.324451411,1982,11
